SMILES;organic;organic_modifier;additive;additive_concentration_mM;name;logIE;instrument;source;logIE_pred;viscosity_old;surface_tension_old;polarity_index_old;pH.aq.;NH4
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;80;MeCN;ammonium acetate;1;2,4,6-tri-tert-butylphenol;-1.24;Agilent XCT;ESI;-0.818270119;0.57;32.18706944;6.68;3.45;1
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,5-dinitrophenol;0.79;Agilent XCT;ESI;0.984337143;0.57;32.18706944;6.68;3.45;1
Oc1cccc(Cl)c1;80;MeCN;ammonium acetate;1;3-chlorophenol;-0.9;Agilent XCT;ESI;-0.584366448;0.57;32.18706944;6.68;3.45;1
Oc1cccc(Br)c1;80;MeCN;ammonium acetate;1;3-bromophenol;-0.45;Agilent XCT;ESI;-0.069645595;0.57;32.18706944;6.68;3.45;1
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,6-dinitrophenol;0.85;Agilent XCT;ESI;0.86669881;0.57;32.18706944;6.68;3.45;1
Oc1ccccc1[N+]([O-])=O;80;MeCN;ammonium acetate;1;2-nitrophenol;-2.38;Agilent XCT;ESI;-1.904667946;0.57;32.18706944;6.68;3.45;1
Oc1cccc(c1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3-nitrophenol;0.75;Agilent XCT;ESI;0.701643648;0.57;32.18706944;6.68;3.45;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;4-nitrophenol;0.98;Agilent XCT;ESI;0.975477354;0.57;32.18706944;6.68;3.45;1
OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;80;MeCN;ammonium acetate;1;3-[(heptafluoropropyl)sulphonyl]benzoic acid;1.35;Agilent XCT;ESI;1.997847733;0.57;32.18706944;6.68;3.45;1
OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;80;MeCN;ammonium acetate;1;3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;1.34;Agilent XCT;ESI;1.844106916;0.57;32.18706944;6.68;3.45;1
OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;80;MeCN;ammonium acetate;1;3-[(heptafluoropropyl)sulphanyl]benzoic acid;0.95;Agilent XCT;ESI;1.547957583;0.57;32.18706944;6.68;3.45;1
OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;80;MeCN;ammonium acetate;1;3-trifluoromethylsulfonylbenzoic acid;0.84;Agilent XCT;ESI;1.567291627;0.57;32.18706944;6.68;3.45;1
FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;3-[tris(trifluoromethyl)methyl]benzoic acid;1.29;Agilent XCT;ESI;1.87301127;0.57;32.18706944;6.68;3.45;1
OC(C1=CC=CC(SC(F)(F)F)=C1)=O;80;MeCN;ammonium acetate;1;3-[(trifluoromethyl)sulphanyl]benzoic acid;0.42;Agilent XCT;ESI;1.014138337;0.57;32.18706944;6.68;3.45;1
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;80;MeCN;ammonium acetate;1;pentachlorophenol;1.68;Agilent XCT;ESI;2.121861014;0.57;32.18706944;6.68;3.45;1
O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;80;MeCN;ammonium acetate;1;2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;3.52;Agilent XCT;ESI;3.821174185;0.57;32.18706944;6.68;3.45;1
OC(=O)c1ccccc1O;80;MeCN;ammonium acetate;1;salicylic acid;0.01;Agilent XCT;ESI;0.1968962;0.57;32.18706944;6.68;3.45;1
Oc1ccccc1C#N;80;MeCN;ammonium acetate;1;2-cyanophenol;0.13;Agilent XCT;ESI;0.055231569;0.57;32.18706944;6.68;3.45;1
Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;80;MeCN;ammonium acetate;1;4-phenylazophenol;1.08;Agilent XCT;ESI;1.153617857;0.57;32.18706944;6.68;3.45;1
OC(=O)c1cc(I)cc(I)c1O;80;MeCN;ammonium acetate;1;3,5-diiodosalicylic acid;1.68;Agilent XCT;ESI;2.111588389;0.57;32.18706944;6.68;3.45;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4,6-trinitro-1,3-benzenediol;1.43;Agilent XCT;ESI;1.515908529;0.57;32.18706944;6.68;3.45;1
OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3,5-dinitrosalicylic acid;1.59;Agilent XCT;ESI;1.597882063;0.57;32.18706944;6.68;3.45;1
OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitrobenzoic acid;-0.36;Agilent XCT;ESI;0.333973095;0.57;32.18706944;6.68;3.45;1
Oc1ccc(Cl)cc1;80;MeCN;ammonium acetate;1;4-chlorophenol;-0.89;Agilent XCT;ESI;-0.732738333;0.57;32.18706944;6.68;3.45;1
O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;80;MeCN;ammonium acetate;1;2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;3.2;Agilent XCT;ESI;3.499650511;0.57;32.18706944;6.68;3.45;1
FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;80;MeCN;ammonium acetate;1;heptafluorornapht-2-ol;0.89;Agilent XCT;ESI;1.475599892;0.57;32.18706944;6.68;3.45;1
O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;80;MeCN;ammonium acetate;1;2,4-dinitro-benzenesulfonic acid;1.32;Agilent XCT;ESI;1.417050873;0.57;32.18706944;6.68;3.45;1
O=S(C1=CC=CC2=CC=CC=C21)(O)=O;80;MeCN;ammonium acetate;1;naphthalene-1-sulfonic acid;0.73;Agilent XCT;ESI;1.055963889;0.57;32.18706944;6.68;3.45;1
O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;80;MeCN;ammonium acetate;1;2-anthraquinonesulfonic acid;1.16;Agilent XCT;ESI;1.841608929;0.57;32.18706944;6.68;3.45;1
N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;3-nitrobenzenesulphonamide;0.79;Agilent XCT;ESI;1.102076746;0.57;32.18706944;6.68;3.45;1
O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;80;MeCN;ammonium acetate;1;perfluorooctanesulfonic acid;2.46;Agilent XCT;ESI;2.652753027;0.57;32.18706944;6.68;3.45;1
OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;80;MeCN;ammonium acetate;1;perfluoro-tert-butanol;0.35;Agilent XCT;ESI;0.46442163;0.57;32.18706944;6.68;3.45;1
CCCCCCCCCCCCCC(O)=O;80;MeCN;ammonium acetate;1;myristic acid;-0.06;Agilent XCT;ESI;0.323974405;0.57;32.18706944;6.68;3.45;1
FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;80;MeCN;ammonium acetate;1;2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;2.1;Agilent XCT;ESI;2.383621389;0.57;32.18706944;6.68;3.45;1
O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;80;MeCN;ammonium acetate;1;4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;2.02;Agilent XCT;ESI;2.365472597;0.57;32.18706944;6.68;3.45;1
C/C=C/C=C/C(O)=O;80;MeCN;ammonium acetate;1;sorbic acid;-3.08;Agilent XCT;ESI;-2.230570873;0.57;32.18706944;6.68;3.45;1
O=C1NC(=O)c2ccccc12;80;MeCN;ammonium acetate;1;phthalimide;-2.39;Agilent XCT;ESI;-1.916431415;0.57;32.18706944;6.68;3.45;1
ON1C(=O)c2ccccc2C1=O;80;MeCN;ammonium acetate;1;N-hydroxy-phthalimide;-1.24;Agilent XCT;ESI;-0.732949188;0.57;32.18706944;6.68;3.45;1
OC(=O)CCc1ccccn1;80;MeCN;ammonia;10;2-pyridinepropionic acid;-0.07;Agilent XCT;ESI;-0.165057381;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1[N+]([O-])=O;80;MeCN;ammonia;10;2-nitrobenzoic acid;-0.58;Agilent XCT;ESI;-0.463783095;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1C(O)=O;80;MeCN;ammonia;10;phthalic acid;0.32;Agilent XCT;ESI;0.121274933;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1O;80;MeCN;ammonia;10;salicylic acid;0.36;Agilent XCT;ESI;0.571238341;0.57;32.18706944;6.68;10.5;1
Nc1ccccc1C(O)=O;80;MeCN;ammonia;10;2-aminobenzoic acid;0.01;Agilent XCT;ESI;-0.0525;0.57;32.18706944;6.68;10.5;1
Nc1ccc(O)cc1;80;MeCN;ammonia;10;4-aminophenol;-1.47;Agilent XCT;ESI;-1.621994827;0.57;32.18706944;6.68;10.5;1
OC(=O)CCc1ccncc1;80;MeCN;ammonia;10;4-pyridinepropionic acid;-0.08;Agilent XCT;ESI;-0.204070952;0.57;32.18706944;6.68;10.5;1
Nc1ccccc1O;80;MeCN;ammonia;10;2-aminophenol;-0.62;Agilent XCT;ESI;-0.697930833;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccc(cc1)C(O)=O;80;MeCN;ammonia;10;terephthalic acid;0.11;Agilent XCT;ESI;0.062939459;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccc(O)cc1;80;MeCN;ammonia;10;4-hydroxybenzoic acid;0.02;Agilent XCT;ESI;0.091665077;0.57;32.18706944;6.68;10.5;1
Nc1ccc(cc1)C(O)=O;80;MeCN;ammonia;10;4-aminobenzoic acid;-0.2;Agilent XCT;ESI;-0.300216973;0.57;32.18706944;6.68;10.5;1
Oc1ccccc1C#N;80;MeCN;ammonia;10;2-cyanophenol;0.28;Agilent XCT;ESI;0.478160522;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1;80;MeCN;ammonia;10;benzoic acid;0;Agilent XCT;ESI;0.036083291;0.57;32.18706944;6.68;10.5;1
N[C@@H](CC(N)=O)C(O)=O;80;MeCN;ammonia;10;asparagine;-0.49;Agilent XCT;ESI;-0.417983207;0.57;32.18706944;6.68;10.5;1
O=C(O)C[C@H](N)C(=O)O;80;MeCN;ammonia;10;aspartic acid;-0.49;Agilent XCT;ESI;-0.449257566;0.57;32.18706944;6.68;10.5;1
N[C@@H](CCC(N)=O)C(O)=O;80;MeCN;ammonia;10;glutamine;-0.58;Agilent XCT;ESI;-0.286342295;0.57;32.18706944;6.68;10.5;1
N[C@@H](CCC(O)=O)C(O)=O;80;MeCN;ammonia;10;glutamic acid;-0.31;Agilent XCT;ESI;-0.08236081;0.57;32.18706944;6.68;10.5;1
N[C@@H](Cc1c[nH]cn1)C(O)=O;80;MeCN;ammonia;10;histidine;-0.69;Agilent XCT;ESI;-0.502249069;0.57;32.18706944;6.68;10.5;1
CC[C@H](C)[C@H](N)C(O)=O;80;MeCN;ammonia;10;isoleucine;-0.09;Agilent XCT;ESI;-0.444884955;0.57;32.18706944;6.68;10.5;1
CC(C)C[C@H](N)C(O)=O;80;MeCN;ammonia;10;leucine;-0.12;Agilent XCT;ESI;-0.387237103;0.57;32.18706944;6.68;10.5;1
CSCC[C@H](N)C(O)=O;80;MeCN;ammonia;10;methionine;-0.62;Agilent XCT;ESI;-0.37213619;0.57;32.18706944;6.68;10.5;1
N[C@@H](Cc1ccccc1)C(O)=O;80;MeCN;ammonia;10;phenylalanine;0.69;Agilent XCT;ESI;0.214160744;0.57;32.18706944;6.68;10.5;1
N[C@@H](CO)C(O)=O;80;MeCN;ammonia;10;serine;-0.49;Agilent XCT;ESI;-0.553593519;0.57;32.18706944;6.68;10.5;1
C[C@@H](O)[C@H](N)C(O)=O;80;MeCN;ammonia;10;threonine;-0.52;Agilent XCT;ESI;-0.622285652;0.57;32.18706944;6.68;10.5;1
N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O;80;MeCN;ammonia;10;tryptophan;-0.05;Agilent XCT;ESI;0.218084444;0.57;32.18706944;6.68;10.5;1
N[C@@H](Cc1ccc(O)cc1)C(O)=O;80;MeCN;ammonia;10;tyrosine;0.3;Agilent XCT;ESI;0.285536855;0.57;32.18706944;6.68;10.5;1
CC(C)[C@H](N)C(O)=O;80;MeCN;ammonia;10;valine;-0.16;Agilent XCT;ESI;-1.004484665;0.57;32.18706944;6.68;10.5;1
Oc1ccccc1[N+]([O-])=O;80;MeCN;ammonium acetate;1;2-nitrophenol;-1.04;Agilent 6495;JetStream;-0.933068062;0.57;32.18706944;6.68;7;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;4-nitrophenol;0.5;Agilent 6495;JetStream;1.043437172;0.57;32.18706944;6.68;7;1
Oc1ccccc1O;80;MeCN;ammonium acetate;1;2-hydroxyphenol;-0.07;Agilent 6495;JetStream;-0.637539167;0.57;32.18706944;6.68;7;1
Oc1ccc(O)cc1;80;MeCN;ammonium acetate;1;4-hydroxyphenol;-2.76;Agilent 6495;JetStream;-2.321436667;0.57;32.18706944;6.68;7;1
Nc1ccccc1O;80;MeCN;ammonium acetate;1;2-aminophenol;-1.17;Agilent 6495;JetStream;-0.813860978;0.57;32.18706944;6.68;7;1
Nc1ccc(O)cc1;80;MeCN;ammonium acetate;1;4-aminophenol;-2.76;Agilent 6495;JetStream;-1.982111851;0.57;32.18706944;6.68;7;1
COc1ccccc1O;80;MeCN;ammonium acetate;1;2-methoxyphenol;-2.6;Agilent 6495;JetStream;-1.783295193;0.57;32.18706944;6.68;7;1
COc1ccc(O)cc1;80;MeCN;ammonium acetate;1;4-methoxyphenol;-2.6;Agilent 6495;JetStream;-1.808891039;0.57;32.18706944;6.68;7;1
Oc1ccccc1C=O;80;MeCN;ammonium acetate;1;2-hydroxybenzaldehyde;-1.02;Agilent 6495;JetStream;-1.202634762;0.57;32.18706944;6.68;7;1
Oc1ccc(C=O)cc1;80;MeCN;ammonium acetate;1;4-hydroxybenzaldehyde;0.14;Agilent 6495;JetStream;0.061491706;0.57;32.18706944;6.68;7;1
Oc1ccccc1c2ccccc2;80;MeCN;ammonium acetate;1;2-phenylphenol;0.39;Agilent 6495;JetStream;0.348672431;0.57;32.18706944;6.68;7;1
Oc1ccc(cc1)c2ccccc2;80;MeCN;ammonium acetate;1;4-phenylphenol;0.75;Agilent 6495;JetStream;0.392394736;0.57;32.18706944;6.68;7;1
Nc1ccccc1C(O)=O;80;MeCN;ammonium acetate;1;2-aminobenzoic acid;-0.39;Agilent 6495;JetStream;-0.233140873;0.57;32.18706944;6.68;7;1
Nc1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;4-aminobenzoic acid;-1.21;Agilent 6495;JetStream;-0.438373563;0.57;32.18706944;6.68;7;1
OC(=O)c1ccccc1O;80;MeCN;ammonium acetate;1;salicylic acid;0.09;Agilent 6495;JetStream;0.609986744;0.57;32.18706944;6.68;7;1
OC(=O)c1ccc(O)cc1;80;MeCN;ammonium acetate;1;4-hydroxybenzoic acid;0.14;Agilent 6495;JetStream;0.160683926;0.57;32.18706944;6.68;7;1
OC(=O)c1ccccc1[N+]([O-])=O;80;MeCN;ammonium acetate;1;2-nitrobenzoic acid;-0.69;Agilent 6495;JetStream;-0.483767817;0.57;32.18706944;6.68;7;1
OC(=O)c1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonium acetate;1;4-nitrobenzoic acid;0.02;Agilent 6495;JetStream;0.056616687;0.57;32.18706944;6.68;7;1
OC(=O)c1ccccc1C(O)=O;80;MeCN;ammonium acetate;1;phthalic acid;-0.09;Agilent 6495;JetStream;0.065418266;0.57;32.18706944;6.68;7;1
OC(=O)c1ccc(cc1)C(O)=O;80;MeCN;ammonium acetate;1;terephthalic acid;-0.33;Agilent 6495;JetStream;0.007151126;0.57;32.18706944;6.68;7;1
OC(=O)CCc1ccccn1;80;MeCN;ammonium acetate;1;2-pyridinepropionic acid;-1.02;Agilent 6495;JetStream;-0.527582341;0.57;32.18706944;6.68;7;1
OC(=O)CCc1ccncc1;80;MeCN;ammonium acetate;1;4-pyridinepropionic acid;-0.81;Agilent 6495;JetStream;-0.450279167;0.57;32.18706944;6.68;7;1
Oc1ccccc1[N+]([O-])=O;80;MeCN;ammonia;10;2-nitrophenol;-1.18;Agilent 6495;JetStream;-0.893212477;0.57;32.18706944;6.68;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonia;10;4-nitrophenol;0.5;Agilent 6495;JetStream;1.017648402;0.57;32.18706944;6.68;10.5;1
Oc1ccccc1O;80;MeCN;ammonia;10;2-hydroxyphenol;-0.22;Agilent 6495;JetStream;-0.532469286;0.57;32.18706944;6.68;10.5;1
Oc1ccc(O)cc1;80;MeCN;ammonia;10;4-hydroxyphenol;-2.45;Agilent 6495;JetStream;-2.223715476;0.57;32.18706944;6.68;10.5;1
Nc1ccccc1O;80;MeCN;ammonia;10;2-aminophenol;-0.49;Agilent 6495;JetStream;-0.697930833;0.57;32.18706944;6.68;10.5;1
Nc1ccc(O)cc1;80;MeCN;ammonia;10;4-aminophenol;-1.2;Agilent 6495;JetStream;-1.621994827;0.57;32.18706944;6.68;10.5;1
COc1ccccc1O;80;MeCN;ammonia;10;2-methoxyphenol;-1.09;Agilent 6495;JetStream;-1.540837;0.57;32.18706944;6.68;10.5;1
COc1ccc(O)cc1;80;MeCN;ammonia;10;4-methoxyphenol;-0.82;Agilent 6495;JetStream;-1.330387547;0.57;32.18706944;6.68;10.5;1
Oc1ccccc1C=O;80;MeCN;ammonia;10;2-hydroxybenzaldehyde;-1.44;Agilent 6495;JetStream;-1.12691;0.57;32.18706944;6.68;10.5;1
Oc1ccc(C=O)cc1;80;MeCN;ammonia;10;4-hydroxybenzaldehyde;0.06;Agilent 6495;JetStream;0.049924643;0.57;32.18706944;6.68;10.5;1
Oc1ccccc1c2ccccc2;80;MeCN;ammonia;10;2-phenylphenol;-0.01;Agilent 6495;JetStream;0.174726241;0.57;32.18706944;6.68;10.5;1
Oc1ccc(cc1)c2ccccc2;80;MeCN;ammonia;10;4-phenylphenol;0.29;Agilent 6495;JetStream;0.387638234;0.57;32.18706944;6.68;10.5;1
Nc1ccccc1C(O)=O;80;MeCN;ammonia;10;2-aminobenzoic acid;0.07;Agilent 6495;JetStream;-0.0525;0.57;32.18706944;6.68;10.5;1
Nc1ccc(cc1)C(O)=O;80;MeCN;ammonia;10;4-aminobenzoic acid;-0.19;Agilent 6495;JetStream;-0.300216973;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1O;80;MeCN;ammonia;10;salicylic acid;0.33;Agilent 6495;JetStream;0.571238341;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccc(O)cc1;80;MeCN;ammonia;10;4-hydroxybenzoic acid;0.08;Agilent 6495;JetStream;0.091665077;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1[N+]([O-])=O;80;MeCN;ammonia;10;2-nitrobenzoic acid;-0.44;Agilent 6495;JetStream;-0.463783095;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccc(cc1)[N+]([O-])=O;80;MeCN;ammonia;10;4-nitrobenzoic acid;0.28;Agilent 6495;JetStream;0.058673657;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1C(O)=O;80;MeCN;ammonia;10;phthalic acid;0.28;Agilent 6495;JetStream;0.121274933;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccc(cc1)C(O)=O;80;MeCN;ammonia;10;terephthalic acid;0.27;Agilent 6495;JetStream;0.062939459;0.57;32.18706944;6.68;10.5;1
OC(=O)CCc1ccccn1;80;MeCN;ammonia;10;2-pyridinepropionic acid;-0.01;Agilent 6495;JetStream;-0.165057381;0.57;32.18706944;6.68;10.5;1
OC(=O)CCc1ccncc1;80;MeCN;ammonia;10;4-pyridinepropionic acid;0;Agilent 6495;JetStream;-0.204070952;0.57;32.18706944;6.68;10.5;1
OC(=O)c1ccccc1;0;MeOH;ammonia;52;benzoic acid;0.54;Agilent 6495;ESI;0.208821078;0.9;71.76;10.2;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;0;MeOH;ammonia;52;4-nitrophenol;0.99;Agilent 6495;ESI;0.994888785;0.9;71.76;10.2;10.5;1
Oc1cccc(c1)C(F)(F)F;0;MeOH;ammonia;52;3-(trifluoromethyl)phenol;0.48;Agilent 6495;ESI;1.199343327;0.9;71.76;10.2;10.5;1
OC(=O)c1ccccc1O;0;MeOH;ammonia;52;salicylic acid;0.84;Agilent 6495;ESI;0.73195703;0.9;71.76;10.2;10.5;1
C/C=C/C=C/C(O)=O;0;MeOH;ammonia;52;sorbic acid;0.37;Agilent 6495;ESI;-0.065748702;0.9;71.76;10.2;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;0;MeOH;ammonia;52;3-nitrobenzenesulfonic acid;0.96;Agilent 6495;ESI;0.905493553;0.9;71.76;10.2;10.5;1
OC(=O)c1cc(I)cc(I)c1O;0;MeOH;ammonia;52;3,5-diiodosalicylic acid;1.09;Agilent 6495;ESI;0.93441304;0.9;71.76;10.2;10.5;1
Oc1ccc(cc1)c2ccccc2;0;MeOH;ammonia;52;4-phenylphenol;0.63;Agilent 6495;ESI;0.153196601;0.9;71.76;10.2;10.5;1
OC(=O)c1ccc(O)cc1;0;MeOH;ammonia;52;4-hydroxybenzoic acid;0.56;Agilent 6495;ESI;0.00860434;0.9;71.76;10.2;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;0;MeOH;ammonia;52;3,5-dinitrobenzoic acid;0.9;Agilent 6495;ESI;1.038715805;0.9;71.76;10.2;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;0;MeOH;ammonia;52;naphthalenesulfonic acid;0.98;Agilent 6495;ESI;1.031204643;0.9;71.76;10.2;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;0;MeOH;ammonia;52;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.41;Agilent 6495;ESI;1.486764621;0.9;71.76;10.2;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0;MeOH;ammonia;52;2,4-dinitrophenol;0.95;Agilent 6495;ESI;0.981755636;0.9;71.76;10.2;10.5;1
Oc1cccc(c1)[N+]([O-])=O;0;MeOH;ammonia;52;3-nitrophenol;0.92;Agilent 6495;ESI;0.64012566;0.9;71.76;10.2;10.5;1
O=C1NC(=O)c2ccccc12;0;MeOH;ammonia;52;phthalimide;0.43;Agilent 6495;ESI;-0.244839937;0.9;71.76;10.2;10.5;1
Nc1ccc(cc1)C(O)=O;0;MeOH;ammonia;52;4-aminobenzoic acid;0.5;Agilent 6495;ESI;-0.032815577;0.9;71.76;10.2;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;0;MeOH;ammonia;52;2,4,6-trinitro-1,3-benzenediol;0.81;Agilent 6495;ESI;1.165859881;0.9;71.76;10.2;10.5;1
OC(=O)c1ccccc1;20;MeOH;ammonia;41;benzoic acid;0.68;Agilent 6495;ESI;0.501916094;1.4;47.271968;9.18;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;20;MeOH;ammonia;41;4-nitrophenol;1.08;Agilent 6495;ESI;1.08243183;1.4;47.271968;9.18;10.5;1
Oc1cccc(c1)C(F)(F)F;20;MeOH;ammonia;41;3-(trifluoromethyl)phenol;1.61;Agilent 6495;ESI;1.691640025;1.4;47.271968;9.18;10.5;1
OC(=O)c1ccccc1O;20;MeOH;ammonia;41;salicylic acid;0.99;Agilent 6495;ESI;0.893523709;1.4;47.271968;9.18;10.5;1
C/C=C/C=C/C(O)=O;20;MeOH;ammonia;41;sorbic acid;0.43;Agilent 6495;ESI;-0.050637731;1.4;47.271968;9.18;10.5;1
O[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;20;MeOH;ammonia;41;3-nitrobenzenesulfonic acid;1.06;Agilent 6495;ESI;1.028023553;1.4;47.271968;9.18;10.5;1
OC(=O)c1cc(I)cc(I)c1O;20;MeOH;ammonia;41;3,5-diiodosalicylic acid;1.36;Agilent 6495;ESI;1.360884707;1.4;47.271968;9.18;10.5;1
Oc1ccc(cc1)c2ccccc2;20;MeOH;ammonia;41;4-phenylphenol;0.75;Agilent 6495;ESI;0.474361117;1.4;47.271968;9.18;10.5;1
OC(=O)c1ccc(O)cc1;20;MeOH;ammonia;41;4-hydroxybenzoic acid;0.68;Agilent 6495;ESI;0.414441884;1.4;47.271968;9.18;10.5;1
OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;20;MeOH;ammonia;41;3,5-dinitrobenzoic acid;1.16;Agilent 6495;ESI;1.126817471;1.4;47.271968;9.18;10.5;1
O[S](=O)(=O)c1cccc2ccccc12;20;MeOH;ammonia;41;naphthalenesulfonic acid;1.15;Agilent 6495;ESI;1.120179643;1.4;47.271968;9.18;10.5;1
Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;20;MeOH;ammonia;41;4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;1.75;Agilent 6495;ESI;1.933287318;1.4;47.271968;9.18;10.5;1
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;20;MeOH;ammonia;41;2,4-dinitrophenol;1.23;Agilent 6495;ESI;1.17935793;1.4;47.271968;9.18;10.5;1
Oc1cccc(c1)[N+]([O-])=O;20;MeOH;ammonia;41;3-nitrophenol;0.98;Agilent 6495;ESI;1.000935342;1.4;47.271968;9.18;10.5;1
O=C1NC(=O)c2ccccc12;20;MeOH;ammonia;41;phthalimide;0.5;Agilent 6495;ESI;-0.007778977;1.4;47.271968;9.18;10.5;1
Nc1ccc(cc1)C(O)=O;20;MeOH;ammonia;41;4-aminobenzoic acid;0.64;Agilent 6495;ESI;0.268592551;1.4;47.271968;9.18;10.5;1
Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;20;MeOH;ammonia;41;2,4,6-trinitro-1,3-benzenediol;1.24;Agilent 6495;ESI;1.428520782;1.4;47.271968;9.18;10.5;1
OC(=O)c1ccccc1;40;MeOH;ammonia;31;benzoic acid;0.77;Agilent 6495;ESI;0.479669852;1.61;34.974592;8.16;10.5;1
Oc1ccc(cc1)[N+]([O-])=O;40;MeOH;ammonia;31;4-nitrophenol;1.35;Agilent 6495;ESI;1.28856151;1.61;34.974592;8.16;10.5;1
Oc1cccc(c1)C(F)(F)F;40;MeOH;ammonia;31;3-(trifluoromethyl)phenol;1.87;Agilent 6495;ESI;2.032737027;1.61;34.974592;8.16;10.5;1
OC(=O)c1ccccc1O;40;MeOH;ammonia;31;salicylic acid;1.15;Agilent 6495;ESI;1.033044575;1.61;34.974592;8.16;10.5;1
